donorID,score
D130112,0.4956188649211486
D139940,0.21691289141779047
D140636,0.147903029221116
D128741,0.3269579871605612
D141995,0.12197820643555143
D124794,0.4009259477009112
D124120,0.4178585641091203
D142176,0.10345350034661657
D130743,0.1475322700691633
D102528,0.18031340215438088
D101435,0.4178585641091203
D104440,0.4178585641091203
D120255,0.4573807906628655
D128442,0.4178585641091203
D100709,0.15060315677269953
D129588,0.46114523471104163
D127631,0.3700068790052558
D136351,0.6946354843344389
D105942,0.1192968991036827
D107967,0.4249152521762185
D130960,0.21030629637314827
D107389,0.4573807906628655
D118797,0.19433869778764126
D110906,0.3610130421235574
D139502,0.026424148699425783
D113876,0.19433869778764126
D143668,0.033372281669118556
D137679,0.2454814212167102
D122015,0.1813563080967579
D142260,0.1903850444536524
D133138,0.6556905342178229
D100237,0.01662680000141232
D104112,0.20881765245980513
D125338,0.6956221143916974
D134905,0.35642246932833005
D119478,0.46945602150259935
D134263,0.4189914758899827
D109062,0.04512353178533328
D114123,0.4644888801270768
D113672,0.7618867355493002
D135687,0.14450594179644552
D105949,0.4644888801270768
D118945,0.35844377210486833
D138024,0.5339204208252276
D102010,0.23722022173048662
D101677,0.13948627558696491
D135042,0.4178585641091203
D130737,0.4644888801270768
D118657,0.13710817101031933
D123063,0.2560536537475566
D105793,0.2775790786541877
D130398,0.09901962544550745
D105542,0.19433869778764126
D130584,0.46945602150259935
D116163,0.20553985254611778
D117848,0.4189914758899827
D119852,0.19433869778764126
D116846,0.20758171099913558
D127758,0.4956188649211486
D133969,0.11686529652570295
D120530,0.42466596803883216
D108255,0.20553985254611778
D115156,0.4644888801270768
D121107,0.19433869778764126
D124998,0.23722022173048662
D127274,0.1919875043655002
D108653,0.4009259477009112
D123057,0.46114523471104163
D116310,0.21030629637314827
D114318,0.6956221143916974
D108936,0.20553985254611778
D117489,0.4644888801270768
D116645,0.21030629637314827
D119258,0.026079875010504183
D117536,0.0910650250774194
D134644,0.19433869778764126
D125549,0.27477679332067895
D130562,0.12117374784288873
D134265,0.5901608485316906
D110860,0.19433869778764126
D121160,0.21030629637314827
D128952,0.5677675093860377
D123134,0.20553985254611778
D128816,0.19433869778764126
D141701,0.025391025372415527
D139845,0.11466761615040524
D125162,0.35642246932833005
D120546,0.2221631452164926
D119378,0.4573807906628655
D116724,0.33391759376441443
D102734,0.21030629637314827
D117370,0.6956221143916974
D123988,0.7021720618807598
D136141,0.20553985254611778
D138952,0.06523374114993101
D138816,0.13788538851558835
D100917,0.19433869778764126
D107626,0.7277610549319826
D130374,0.20881765245980513
D120852,0.13329326235762934
D133386,0.22094111497568877
D141422,0.23512603618036534
D106113,0.11451525122059249
D120236,0.21030629637314827
D131304,0.19433869778764126
D121055,0.21030629637314827
D128338,0.1674786950333451
D138571,0.7869730978453358
D136074,0.4178585641091203
D100211,0.46902088344644494
D119363,0.21795716307934507
D126823,0.21030629637314827
D120781,0.20096846218830147
D122085,0.46945602150259935
D142487,0.5345118643486391
D120068,0.6043855480282078
D128979,0.4573807906628655
D106081,0.8919704972434086
D126641,0.06118190560621413
D112112,0.20881765245980513
D123559,0.8541871932588377
D128781,0.1813563080967579
D102020,0.7277610549319826
D142570,0.13898871907411378
D136469,0.23722022173048662
D131687,0.4644888801270768
D140853,0.13284048758250777
D136337,0.20553985254611778
D115807,0.19433869778764126
D128087,0.19433869778764126
D106816,0.20553985254611778
D141055,0.49478998667774016
D102032,0.23722022173048662
D114478,0.4525376408687789
D113851,0.5864895061540073
D105992,0.6917752764282042
D102793,0.21030629637314827
D124558,0.4009259477009112
D108872,0.6917752764282042
D129723,0.21030629637314827
D120638,0.20881765245980513
D115118,0.014087194848398718
D105865,0.4525376408687789
D136481,0.21030629637314827
D110974,0.19510225643512116
D134122,0.4178585641091203
D130454,0.21030629637314827
D124990,0.44652459369463343
D103543,0.4178585641091203
D128081,0.196517410439
D143978,0.14692927357321936
D139706,0.10005451208840666
D136134,0.4573807906628655
D144489,0.46114523471104163
D111457,0.6946354843344389
D140119,0.08212413014871733
D107084,0.3759917476764066
D123408,0.41725042137216506
D100846,0.4573807906628655
D133191,0.1813563080967579
D113295,0.35844377210486833
D121960,0.25139684663798656
D122784,0.274118731984769
D133831,0.20553985254611778
D107781,0.46945602150259935
D105034,0.07184013822610755
D119961,0.46945602150259935
D114235,0.20881765245980513
D137719,0.46114523471104163
D135400,0.12362713871715533
D133618,0.06694602857776086
D139996,0.48873328471948385
D119059,0.6079741679844174
D118278,0.19433869778764126
D126712,0.31507127992609096
D111878,0.13292411502523432
D126072,0.4352191149634324
D140604,0.4750135156508036
D136057,0.02229013305764609
D118511,0.4573807906628655
D132071,0.16098636873536445
D136213,0.044524091722964884
D103304,0.1246276138969746
D127821,0.1117617829341375
D127108,0.35844377210486833
D140789,0.11283729322531598
D111440,0.09744093739448692
D126060,0.16486668641166685
D116741,0.21030629637314827
D102335,0.4352191149634324
D134580,0.20553985254611778
D107125,0.19433869778764126
D129526,0.6946354843344389
D111362,0.9135105224499837
D109043,0.46114523471104163
D114472,0.29466867712150063
D142196,0.5268437432381728
D114261,0.19433869778764126
D121372,0.3561399677326622
D124340,0.46945602150259935
D110461,0.2527505732280987
D139838,0.028859976380960932
D120731,0.8099488186579098
D114601,0.46114523471104163
D121474,0.35844377210486833
D127897,0.2787735117675929
D102463,0.07553604857578744
D103852,0.20553985254611778
D124449,0.10320080809803482
D144596,0.28233281317012393
D121273,0.17024512037883846
D135182,0.21030629637314827
D104378,0.5155526006001924
D112811,0.4644888801270768
D126019,0.17443524296268592
D138147,0.16116185096304458
D124232,0.22394358250339455
D136500,0.03989423139742046
D112565,0.5917317149427503
D142189,0.14190264618670015
D128245,0.18848743504685075
D133579,0.1919875043655002
D132250,0.06368216232902414
D134833,0.023463957073083134
D140124,0.04798279410194969
D133744,0.10149296430722826
D116512,0.476031492145483
D116229,0.21979205549160355
D104182,0.1599427579757028
D120313,0.46114523471104163
D130244,0.21030629637314827
D105219,0.23722022173048662
D112924,0.13710817101031933
D126965,0.4573807906628655
D140240,0.09518166625392208
D110174,0.8425562391045391
D110003,0.2447261338278555
D136854,0.36144313409101464
D126437,0.34898312935913217
D144672,0.12335426729150555
D134392,0.11883575427688614
D105329,0.4178585641091203
D134116,0.20553985254611778
D117131,0.6909633317778314
D144562,0.21030629637314827
D128386,0.21030629637314827
D102290,0.20656908954878106
D112687,0.07317219442358663
D141997,0.4178585641091203
D118652,0.23370517119127043
D136678,0.09398022979022093
D118951,0.20553985254611778
D113795,0.456864172309668
D117295,0.07375380667351483
D140941,0.574320764995141
D129831,0.4573807906628655
D108236,0.4009259477009112
D132072,0.20920311878358044
D126868,0.46114523471104163
D122207,0.16699729399111282
D109186,0.6938701572217388
D116394,0.19433869778764126
D142064,0.03795578012578218
D114724,0.21030629637314827
D138763,0.10399848083527574
D142091,0.34307270663140965
D105719,0.19510225643512116
D122825,0.4644888801270768
D144589,0.044021536886917935
D115583,0.20553985254611778
D123526,0.7358395637498312
D117937,0.21030629637314827
D112793,0.21030629637314827
D113811,0.19433869778764126
D134990,0.46945602150259935
D112119,0.23722022173048662
D116419,0.20881765245980513
D133991,0.4573807906628655
D143355,0.03446149173869713
D116290,0.4573807906628655
D141228,0.04607898495445771
D130918,0.19433869778764126
D120984,0.7183984885282928
D119890,0.21030629637314827
D121087,0.5567481388306704
D119103,0.7609269741794953
D131168,0.10892429874152605
D125876,0.07234795189077901
D123328,0.46114523471104163
D129143,0.49853344685330336
D106248,0.5934097857094375
D110103,0.19433869778764126
D133620,0.21030629637314827
D110879,0.19433869778764126
D102444,0.20758171099913558
D120750,0.20881765245980513
D108810,0.4189914758899827
D144168,0.11350685919238661
D109471,0.11239278838479141
D121180,0.7277610549319826
D114714,0.21030629637314827
D123461,0.19433869778764126
D102191,0.4525376408687789
D107196,0.4009259477009112
D104917,0.13329326235762934
D126806,0.2095612306144453
D135600,0.141881077589494
D122676,0.21030629637314827
D141109,0.2537596817173494
D123613,0.21030629637314827
D142504,0.052163480560430235
D125825,0.26190595386013776
D115638,0.4525376408687789
D100014,0.19433869778764126
D103653,0.6946354843344389
D109224,0.4189914758899827
D131089,0.18933618896784662
D104656,0.4644888801270768
D118773,0.20553985254611778
D110771,0.21030629637314827
D117624,0.05200980695755021
D133832,0.1867512035135776
D113808,0.19433869778764126
D114564,0.196517410439
D108140,0.6885337920787723
D112401,0.6598485618329589
D109434,0.146859811079552
D124442,0.4956188649211486
D113332,0.22880504012020333
D121098,0.1813563080967579
D127023,0.09290108734925136
D138594,0.1666179995009527
D133068,0.21825482439160956
D126884,0.36899697371669715
D118185,0.4573807906628655
D135988,0.7277610549319826
D143717,0.1687273838578577
D100330,0.46945602150259935
D114273,0.7575264795739736
D112570,0.28233281317012393
D131095,0.05472615958014459
D139595,0.2657036713412202
D128799,0.1445345483286368
D116033,0.20553985254611778
D117371,0.45240890188802985
D103736,0.21030629637314827
D111830,0.3610130421235574
D111561,0.1602244388787648
D141407,0.03096577202674267
D118436,0.20553985254611778
D142662,0.10814145530406073
D142861,0.06917020755626983
D119674,0.46114523471104163
D122360,0.46114523471104163
D104910,0.711930910111665
D143984,0.17625190159938015
D121864,0.19433869778764126
D112569,0.4249152521762185
D105987,0.03432933928631464
D109466,0.20553985254611778
D108591,0.4178585641091203
D124779,0.7572777914681107
D136495,0.20553985254611778
D126544,0.11954692447141724
D125810,0.4769352561989829
D137313,0.4573807906628655
D134096,0.46114523471104163
D128370,0.05976620117092142
D104457,0.0350091150823018
D119923,0.20881765245980513
D138870,0.15726788141723086
D123878,0.13321133227475843
D137007,0.19433869778764126
D108245,0.46114523471104163
D133294,0.08474122758673584
D114606,0.4249152521762185
D115736,0.4525376408687789
D122732,0.4956188649211486
D122092,0.21030629637314827
D124991,0.055133418610666264
D137974,0.06656886058116068
D110077,0.7156697517753546
D105850,0.5336882323363565
D137706,0.16098636873536445
D123126,0.4573807906628655
D126188,0.21030629637314827
D137068,0.13329326235762934
D138739,0.5503643237783881
D105294,0.20881765245980513
D119715,0.0818100706238368
D134936,0.4009259477009112
D127892,0.19433869778764126
D128791,0.196517410439
D105328,0.4573807906628655
D105415,0.4644888801270768
D143651,0.18084207296574645
D124535,0.48927564091384584
D124411,0.13948627558696491
D143861,0.01939642717417918
D102338,0.12660511284895587
D107423,0.4573807906628655
D110448,0.6946354843344389
D108472,0.19433869778764126
D129383,0.1813563080967579
D109532,0.21030629637314827
D138841,0.22078581451203083
D100559,0.1813563080967579
D133734,0.1291241250062586
D138935,0.1155659232255539
D130243,0.21030629637314827
D107276,0.20553985254611778
D113623,0.20553985254611778
D142691,0.30888331814589165
D141534,0.02951755629469611
D132295,0.36433353895537224
D132160,0.46450115095604433
D134764,0.4009259477009112
D117939,0.4573807906628655
D127311,0.4644888801270768
D142159,0.29029076207225
D113144,0.20553985254611778
D107354,0.19510225643512116
D144664,0.33738760803696544
D138582,0.02466024090525674
D128965,0.12030328783869465
D108722,0.21030629637314827
D133928,0.5639521472826116
D100913,0.19433869778764126
D126747,0.2544891059960499
D141123,0.059569697796086264
D135205,0.46945602150259935
D120398,0.20881765245980513
D118277,0.19433869778764126
D100294,0.3839057852814429
D120992,0.46114523471104163
D131850,0.2712993326428944
D130020,0.1454841254160649
D122544,0.4573807906628655
D102343,0.14677768303215868
D113087,0.36433353895537224
D114666,0.6917752764282042
D106618,0.13948627558696491
D142090,0.16811736661924723
D133453,0.4067180263230337
D108805,0.4644888801270768
D133764,0.21030629637314827
D137922,0.04825235190955721
D100704,0.4573807906628655
D138737,0.48130640907610095
D121619,0.8705837971610485
D102562,0.21030629637314827
D127127,0.0702435454126266
D136112,0.21635971049927186
D137883,0.14545578610342383
D120036,0.23722022173048662
D129188,0.4178585641091203
D101161,0.1813563080967579
D132680,0.26861424250871163
D109001,0.16098636873536445
D143066,0.13841128660575175
D138336,0.759036505632469
D141072,0.07300859622690663
D132082,0.08364842948384496
D138459,0.15229609250234033
D101347,0.6140430639750433
D125247,0.2526919977976331
D105544,0.4189914758899827
D141675,0.05211816526854179
D110480,0.19433869778764126
D132314,0.2095612306144453
D103972,0.21030629637314827
D104369,0.4178585641091203
D141730,0.023846923669723595
D116243,0.46945602150259935
D111764,0.2126112787898909
D129107,0.1129124143860968
D102812,0.21030629637314827
D102025,0.2095612306144453
D120863,0.4644888801270768
D133622,0.2826499884206662
D144014,0.2677309539462351
D106143,0.45240890188802985
D114629,0.21030629637314827
D116540,0.20553985254611778
D103826,0.581474328094837
D124374,0.19433869778764126
D108048,0.4573807906628655
D121974,0.46114523471104163
D133613,0.2776549064184374
D122274,0.20553985254611778
D115406,0.13329326235762934
D115044,0.4249152521762185
D107518,0.35844377210486833
D128427,0.5448564448616422
D126492,0.4573807906628655
D124924,0.21030629637314827
D125574,0.598215497208879
D120357,0.4249152521762185
D117657,0.4249152521762185
D114287,0.028106921103192198
D102644,0.21030629637314827
D132594,0.46114523471104163
D132992,0.023924041962113677
D136369,0.21030629637314827
D120566,0.6917752764282042
D117398,0.10826092432621627
D117479,0.6885337920787723
D139078,0.11785139296725713
D104806,0.20881765245980513
D143595,0.06026794679563804
D122137,0.20553985254611778
D142768,0.17908523965144174
D142486,0.1905128680333202
D112961,0.03918676361780015
D122177,0.6589381682783894
D119544,0.013957958090241598
D139161,0.09449138586387207
D105755,0.196517410439
D128738,0.20553985254611778
D136414,0.46114523471104163
D121356,0.35844377210486833
D143590,0.12645816753913458
D128652,0.4573807906628655
D105340,0.21825482439160956
D101484,0.6152510358864733
D137860,0.0464799494631919
D118874,0.6885337920787723
D115347,0.4525376408687789
D102818,0.46114523471104163
D102860,0.11666885218168536
D132693,0.19433869778764126
D139747,0.1326779158778916
D120138,0.19433869778764126
D117586,0.4644888801270768
D123843,0.46114523471104163
D124770,0.16098636873536445
D125319,0.20553985254611778
D134803,0.13710817101031933
D135293,0.11269118210903313
D104019,0.1813563080967579
D129933,0.13710817101031933
D130368,0.5811500942004688
D103270,0.20553985254611778
D137105,0.4956188649211486
D111322,0.21030629637314827
D109213,0.23722022173048662
D117911,0.21030629637314827
D109857,0.46945602150259935
D105491,0.6032396439273106
D139313,0.11971356430199781
D127804,0.19433869778764126
D119994,0.19433869778764126
D100329,0.20881765245980513
D132275,0.07755905159907317
D111405,0.20881765245980513
D116170,0.4573807906628655
D132281,0.3423316175460259
D130417,0.4644888801270768
D112219,0.19433869778764126
D122106,0.4644888801270768
D124242,0.3886329334831644
D112254,0.46114523471104163
D103212,0.11211515826404472
D135573,0.10466628915728304
D103618,0.6736527069533743
D129969,0.7277610549319826
D114645,0.21030629637314827
D143376,0.20939952097887568
D127968,0.3505189834786375
D120743,0.4956188649211486
D132650,0.22186863176322147
D120390,0.45240890188802985
D103450,0.4644888801270768
D120089,0.20553985254611778
D100269,0.17651529912897043
D130212,0.21030629637314827
D133413,0.31948240097451097
D128528,0.196517410439
D142652,0.05114961669656033
D140016,0.025303981367532636
D135007,0.21030629637314827
D117134,0.39062028636826435
D144648,0.4202014807951473
D107825,0.4573807906628655
D125599,0.20881765245980513
D135703,0.1602244388787648
D125478,0.17171742966257075
D106556,0.20553985254611778
D101875,0.034993958345665745
D131250,0.4644888801270768
D144516,0.2875407643491428
D143458,0.09016700454755415
D139162,0.035514166736597304
D117323,0.20881765245980513
D118106,0.02344256771842511
D115953,0.04995775459342583
D136370,0.2863039543531897
D114172,0.6885337920787723
D111560,0.35642246932833005
D102237,0.16250230795873244
D125133,0.46114523471104163
D136013,0.4178585641091203
D131544,0.4573807906628655
D122480,0.6885337920787723
D103495,0.4644888801270768
D120064,0.20881765245980513
D129558,0.13710817101031933
D105725,0.4956188649211486
D117552,0.009579798671060215
D119831,0.5366353501725767
D108121,0.20553985254611778
D127745,0.21030629637314827
D125126,0.4644888801270768
D134577,0.014651170803805147
D102230,0.752593931311598
D100748,0.4009259477009112
D125654,0.4573807906628655
D113503,0.15963582873782936
D102333,0.05526685112623931
D135521,0.2852140675235632
D126410,0.20553985254611778
D110207,0.059939615254464104
D107315,0.21825482439160956
D116241,0.15765634514096044
D110781,0.2869437555718918
D126585,0.019029117505314736
D127209,0.4956188649211486
D119547,0.19433869778764126
D110167,0.5934097857094375
D102704,0.21030629637314827
D140242,0.302933146305813
D142140,0.46114523471104163
D107294,0.19433869778764126
D117785,0.4249152521762185
D122952,0.46945602150259935
D100967,0.4009259477009112
D117293,0.20553985254611778
D128198,0.17800569740361774
D119879,0.4573807906628655
D124728,0.20553985254611778
D124349,0.4573807906628655
D132840,0.09683518728324261
D143773,0.30360813589219576
D102669,0.16098636873536445
D124310,0.1903585214026997
D105089,0.20553985254611778
D109711,0.11167438728029111
D140704,0.051584647889240894
D116069,0.1602244388787648
D118917,0.10753512335150311
D119052,0.4644888801270768
D121149,0.4573807906628655
D104906,0.46945602150259935
D109486,0.12691807814873135
D142151,0.24892777756027923
D119102,0.2656485090282764
D101736,0.19433869778764126
D108667,0.6885337920787723
D122504,0.4178585641091203
D121476,0.46114523471104163
D123111,0.026282907227125812
D143172,0.04510009205268114
D121401,0.43526906865792736
D133108,0.6386020108742834
D115825,0.20553985254611778
D139824,0.13321133227475843
D119808,0.4566007514313482
D125234,0.039683465080884585
D133271,0.46902088344644494
D109252,0.11778066620871269
D134041,0.19020137839017034
D116795,0.6885337920787723
D140590,0.27633209712219314
D137627,0.058472847029689315
D131678,0.13760380274345008
D125644,0.1813563080967579
D112614,0.46945602150259935
D143889,0.01584863939248549
D116132,0.4178585641091203
D122937,0.13329326235762934
D119860,0.20040359840727465
D102549,0.21030629637314827
D116705,0.4573807906628655
D120154,0.46945602150259935
D123038,0.4573807906628655
D123168,0.1813563080967579
D124622,0.4249152521762185
D120515,0.1919875043655002
D118621,0.46114523471104163
D142438,0.27821884291963717
D134599,0.4644888801270768
D143898,0.39989348938258934
D144688,0.3370791419978196
D136991,0.5670369226555529
D142480,0.2145914141722696
D116273,0.13455610480366742
D144394,0.46945602150259935
D129403,0.43968786931848475
D119613,0.7037436187706467
D102013,0.23722022173048662
D120085,0.46114523471104163
D112809,0.4573807906628655
D139833,0.020211581767595424
D135373,0.46114523471104163
D135682,0.20553985254611778
D116672,0.10303321430963586
D112262,0.1813563080967579
D110773,0.19433869778764126
D127862,0.11288708175088498
D107545,0.20923432324222052
D122204,0.20553985254611778
D115809,0.46114523471104163
D109369,0.7347873229319649
D104791,0.19433869778764126
D132904,0.20881765245980513
D116118,0.46114523471104163
D142419,0.18007798295758634
D136145,0.6885337920787723
D136973,0.46450115095604433
D108994,0.4189914758899827
D141686,0.3928887614255325
D127626,0.25625411610252946
D106020,0.19017203001627173
D117889,0.20040359840727465
D115099,0.8513156255781519
D123241,0.4956188649211486
D101691,0.20881765245980513
D102933,0.21030629637314827
D122739,0.33775599532532147
D142439,0.12705343228188842
D114520,0.6917752764282042
D109522,0.4249152521762185
D120080,0.19433869778764126
D101170,0.4573807906628655
D114833,0.4178585641091203
D131599,0.24569147877707523
D106832,0.4101558061942775
D113831,0.4573807906628655
D134847,0.21358477643872364
D104301,0.19433869778764126
D125764,0.35642246932833005
D137841,0.08270293445834599
D140720,0.34624533036815636
D112256,0.35844377210486833
D134797,0.18848743504685075
D142793,0.7165157491294663
D100848,0.19433869778764126
D119603,0.19433869778764126
D130344,0.4178585641091203
D108194,0.7277610549319826
D112658,0.20881765245980513
D109766,0.09178547100511618
D103991,0.8488295207412473
D141418,0.044195406634642845
D112073,0.39061461403471864
D119226,0.7277610549319826
D139474,0.09939554610901548
D139384,0.03871420811748396
D124035,0.2457163570220894
D101078,0.13329326235762934
D113208,0.4178585641091203
D133874,0.04274651677727227
D118165,0.10140151144845234
D141226,0.3579243700667126
D106257,0.23722022173048662
D123661,0.23639880105884323
D112887,0.19433869778764126
D130670,0.16024632355360466
D124704,0.06236995931740509
D141499,0.28568735648369936
D106531,0.4956188649211486
D107541,0.711930910111665
D125064,0.35642246932833005
D117698,0.16098636873536445
D133398,0.29835288111351443
D115257,0.196517410439
D124363,0.19433869778764126
D133823,0.04825235190955721
D120233,0.46114523471104163
D124761,0.35844377210486833
D109236,0.20553985254611778
D102178,0.02724741075460176
D114256,0.20881765245980513
D131429,0.10166042639418794
D100315,0.4189914758899827
D133506,0.20553985254611778
D127442,0.20553985254611778
D112488,0.4644888801270768
D124027,0.20656908954878106
D121426,0.20881765245980513
D124634,0.09066691175116132
D136782,0.46945602150259935
D114387,0.03647023030939434
D143155,0.7899252208593672
D109158,0.20881765245980513
D126069,0.21030629637314827
D117387,0.20553985254611778
D103202,0.20553985254611778
D139200,0.028840682183895378
D100599,0.19433869778764126
D141164,0.32188144769345045
D115629,0.4573807906628655
D110944,0.7804205760888901
D128827,0.4296695971271273
D117699,0.1813563080967579
D139531,0.1471959362504266
D132841,0.10017302893665439
D115086,0.5714893386571385
D103660,0.03256485893172539
D106198,0.4644888801270768
D127337,0.46114523471104163
D132249,0.196517410439
D115039,0.19023182927250126
D127925,0.20553985254611778
D138894,0.13305333276419
D110308,0.13948627558696491
D129877,0.23722022173048662
D118346,0.20553985254611778
D108282,0.20553985254611778
D130297,0.19433869778764126
D133837,0.4573807906628655
D112678,0.6956221143916974
D136440,0.6885337920787723
D116746,0.21030629637314827
D134121,0.28501426517126643
D118356,0.050010828235740205
D113235,0.07438835991109946
D141100,0.17456912694245683
D143890,0.08029224829121709
D133127,0.19433869778764126
D142331,0.046395515587616926
D111188,0.4189914758899827
D115335,0.19433869778764126
D129282,0.19433869778764126
D114440,0.23722022173048662
D112131,0.19433869778764126
D134430,0.4573807906628655
D130162,0.21030629637314827
D113091,0.4644888801270768
D126223,0.5438160941734582
D103636,0.13710817101031933
D113439,0.20096846218830147
D141214,0.09827190596934088
D111302,0.1919875043655002
D126833,0.05492071596722821
D138302,0.20881765245980513
D115765,0.3050262740832689
D123156,0.19433869778764126
D137579,0.6314083082316241
D103328,0.4644888801270768
D123991,0.4644888801270768
D108908,0.029106099817714757
D123866,0.3610130421235574
D143666,0.03415915536374014
D108621,0.19433869778764126
D121516,0.20553985254611778
D132972,0.21030629637314827
D133838,0.21030629637314827
D117841,0.16486668641166685
D107424,0.44740360373101634
D101946,0.45240890188802985
D123984,0.6917752764282042
D103573,0.1919875043655002
D119218,0.2095612306144453
D122194,0.20611221430492133
D112416,0.20881765245980513
D125457,0.4956188649211486
D123178,0.4249152521762185
D139760,0.055618670979930736
D118685,0.22009692569344222
D122101,0.7501380423803428
D103769,0.1162867492626806
D104444,0.13329326235762934
D127890,0.4573807906628655
D122182,0.11591106802521019
D136129,0.3073852979700205
D144247,0.09265818421912371
D107372,0.4573807906628655
D126516,0.2939391752631705
D132906,0.46945602150259935
D128195,0.10712739868619095
D142489,0.28910252705438605
D128129,0.4249152521762185
D107487,0.4644888801270768
D136123,0.20881765245980513
D127083,0.42710075625943505
D136356,0.46114523471104163
D138983,0.2966710103697191
D125499,0.0362040832201434
D117434,0.4573807906628655
D106660,0.196517410439
D123391,0.4956188649211486
D133412,0.18851249644421164
D121994,0.4660355081334229
D129439,0.4573807906628655
D110408,0.39062028636826435
D111855,0.20784593113921498
D111099,0.3395158145080709
D133129,0.828851332130092
D105148,0.46945602150259935
D115824,0.20553985254611778
D120083,0.20881765245980513
D102158,0.4956188649211486
D137823,0.023415606099435535
D122944,0.598215497208879
D128274,0.23722022173048662
D144000,0.20401733375372072
D105045,0.4442454025081808
D106493,0.46114523471104163
D118217,0.46945602150259935
D126762,0.19433869778764126
D110846,0.19433869778764126
D141162,0.11553477283570296
D125526,0.35642246932833005
D119918,0.16098636873536445
D137912,0.3886329334831644
D108376,0.20553985254611778
D105803,0.13320226638240765
D105379,0.4249152521762185
D143487,0.04801801429784404
D103809,0.4178585641091203
D102858,0.21030629637314827
D143957,0.7653629727479552
D127991,0.17006298771642447
D112019,0.0961967037334641
D128584,0.7094652665862379
D140846,0.10247876037031863
D114516,0.196517410439
D133594,0.20881765245980513
D111119,0.35945516392877647
D132370,0.8312734644930461
D107537,0.05385864516116655
D110727,0.46945602150259935
D101463,0.4566007514313482
D138940,0.029823451329844493
D109841,0.6956221143916974
D120124,0.23722022173048662
D142237,0.2209197654197211
D121024,0.4178585641091203
D126564,0.10808030589011458
D143926,0.23715109544499552
D143679,0.23203558541292935
D112993,0.46114523471104163
D136880,0.46114523471104163
D112436,0.20881765245980513
D119678,0.2221631452164926
D116987,0.20553985254611778
D107022,0.25514073089488293
D132532,0.20553985254611778
D141727,0.12113811525795364
D126598,0.19510225643512116
D102402,0.81409571168304
D130910,0.20553985254611778
D119592,0.1919875043655002
D111402,0.29825577920819707
D130512,0.196517410439
D115179,0.6885337920787723
D120191,0.6917752764282042
D107844,0.0729755753105119
D106175,0.13329326235762934
D134016,0.46902088344644494
D126667,0.20881765245980513
D132188,0.20553985254611778
D144152,0.12382813184841596
D121859,0.45253350178707524
D115607,0.4573807906628655
D114887,0.4644888801270768
D114385,0.7277610549319826
D131357,0.4956188649211486
D108513,0.031008576834910515
D105377,0.4189914758899827
D142551,0.14156252764251362
D108452,0.46114523471104163
D114669,0.25582916757063195
D135027,0.14709160782704517
D135273,0.04327287000261728
D117415,0.4178585641091203
D111789,0.8360190714630654
D124556,0.046033265161303696
D123300,0.19433869778764126
D131576,0.4573807906628655
D136034,0.19510225643512116
D125348,0.30979383621640266
D109866,0.19433869778764126
D119905,0.46114523471104163
D102132,0.2134957188601267
D130915,0.4352191149634324
D114816,0.21030629637314827
D132624,0.20553985254611778
D131528,0.5439892549973134
D103788,0.35642246932833005
D116896,0.20553985254611778
D131769,0.11302827634500666
D141738,0.10345350034661657
D100764,0.4573807906628655
D132641,0.4907349509911534
D125118,0.030444170739563584
D103599,0.1919875043655002
D135482,0.06166994064167995
D106156,0.20096846218830147
D117768,0.25960724471169666
D100404,0.46945602150259935
D126247,0.040701928980678
D126187,0.46945602150259935
D108647,0.13948627558696491
D133741,0.35844377210486833
D144558,0.053814140847380836
D100166,0.34917293159641044
D129886,0.20216061709157354
D104797,0.15194949811087438
D114866,0.20553985254611778
D143709,0.03792854487567434
D128160,0.46945602150259935
D138985,0.35874123621512066
D115048,0.20553985254611778
D128079,0.13336609972498004
D139111,0.16350019701778104
D115471,0.4020550704898799
D133711,0.4036967751474425
D131696,0.1919875043655002
D144389,0.1633302953143412
D105462,0.12843554580939706
D120072,0.20096846218830147
D102298,0.20656908954878106
D136054,0.4009259477009112
D130328,0.19433869778764126
D141234,0.1295132007234163
D101672,0.13948627558696491
D118600,0.10780601035978389
D130019,0.46114523471104163
D126935,0.09872686225232803
D135907,0.6895599355157999
D108492,0.11997540048602702
D100450,0.598215497208879
D116883,0.46114523471104163
D137847,0.2095612306144453
D122286,0.19433869778764126
D106339,0.13329326235762934
D112197,0.2221631452164926
D131108,0.46114523471104163
D118876,0.4178585641091203
D106864,0.13710817101031933
D106923,0.4644888801270768
D135635,0.23160208267097626
D118990,0.13329326235762934
D102544,0.36433353895537224
D124683,0.061162528654571675
D105776,0.6917752764282042
D109568,0.19433869778764126
D136787,0.28620939025532355
D108741,0.20881765245980513
D120094,0.19433869778764126
D131313,0.16465122026765724
D120553,0.5864895061540073
D106559,0.46114523471104163
D114269,0.19433869778764126
D138259,0.19128080624599572
D116040,0.46114523471104163
D138442,0.20881765245980513
D100058,0.46902088344644494
D131288,0.07282952508831729
D132172,0.45240890188802985
D125056,0.057149996816960875
D112159,0.4956188649211486
D131308,0.06767826903264572
D144331,0.007787934815543635
D129789,0.23722022173048662
D143472,0.057056174888977275
D107846,0.2735205359148927
D123619,0.20553985254611778
D106276,0.20881765245980513
D131864,0.4189914758899827
D125087,0.20553985254611778
D130284,0.20553985254611778
D104451,0.46114523471104163
D102753,0.6917752764282042
D119933,0.35844377210486833
D127440,0.4573807906628655
D123388,0.20881765245980513
